Year,ID,Method,Scope,Category ,Level 2,Level 3,Level 4,Report Label,UOM,GHG/Unit,GHG Conversion Factor 2025,Valid From,Valid To,Source
2025,27_320_3237_14_1,Activity,Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,Freighting goods Cargo ship Vehicle transport 0–3999 CEU,tonne.km,kg CO2e,0.05832,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_320_3238_14_1,Activity,Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,Freighting goods Cargo ship Vehicle transport Average,tonne.km,kg CO2e,0.03852,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_320_3239_14_1,Activity,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,Freighting goods Cargo ship RoRo-Ferry 2000+ LM,tonne.km,kg CO2e,0.05012,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_320_3240_14_1,Activity,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,Freighting goods Cargo ship RoRo-Ferry 0–1999 LM,tonne.km,kg CO2e,0.06105,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_320_3241_14_1,Activity,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,Freighting goods Cargo ship RoRo-Ferry Average,tonne.km,kg CO2e,0.05158,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_320_3242_14_1,Activity,Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,Freighting goods Cargo ship Large RoPax ferry Average,tonne.km,kg CO2e,0.37612,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_320_3243_14_1,Activity,Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,Freighting goods Cargo ship Refrigerated cargo  All dwt,tonne.km,kg CO2e,0.01306,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3081_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Diesel,tonne.km,kg CO2e,0.20817,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3082_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Petrol,tonne.km,kg CO2e,0.32847,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3087_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Battery Electric Vehicle,tonne.km,kg CO2e,0.03481,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3081_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Diesel,km,kg CO2e,0.03746,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3082_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Petrol,km,kg CO2e,0.05614,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3087_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Battery Electric Vehicle,km,kg CO2e,0.00943,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3081_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Diesel,miles,kg CO2e,0.06028,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3082_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Petrol,miles,kg CO2e,0.09035,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3087_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class I (up to 1.305 tonnes) Battery Electric Vehicle,miles,kg CO2e,0.01517,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3088_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Diesel,tonne.km,kg CO2e,0.14937,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3089_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Petrol,tonne.km,kg CO2e,0.23153,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3094_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Battery Electric Vehicle,tonne.km,kg CO2e,0.0619,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3088_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Diesel,km,kg CO2e,0.04602,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3089_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Petrol,km,kg CO2e,0.06074,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3094_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Battery Electric Vehicle,km,kg CO2e,0.01454,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3088_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Diesel,miles,kg CO2e,0.07407,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3089_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Petrol,miles,kg CO2e,0.09775,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3094_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class II (1.305 to 1.74 tonnes) Battery Electric Vehicle,miles,kg CO2e,0.0234,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3095_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Diesel,tonne.km,kg CO2e,0.15037,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3096_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Petrol,tonne.km,kg CO2e,0.24164,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3100_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,0.09458,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3101_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Battery Electric Vehicle,tonne.km,kg CO2e,0.05241,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3095_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Diesel,km,kg CO2e,0.06706,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3096_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Petrol,km,kg CO2e,0.09783,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3100_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03758,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3101_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Battery Electric Vehicle,km,kg CO2e,0.01979,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3095_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Diesel,miles,kg CO2e,0.10792,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3096_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Petrol,miles,kg CO2e,0.15745,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3100_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.06047,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3101_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Class III (1.74 to 3.5 tonnes) Battery Electric Vehicle,miles,kg CO2e,0.03186,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3102_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Diesel,tonne.km,kg CO2e,0.15095,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3103_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Petrol,tonne.km,kg CO2e,0.22943,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3104_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),CNG,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) CNG,tonne.km,kg CO2e,0.12816,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3105_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),LPG,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) LPG,tonne.km,kg CO2e,0.08119,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3106_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Unknown,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Unknown,tonne.km,kg CO2e,0.15335,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3107_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,0.09458,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3108_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Battery Electric Vehicle,tonne.km,kg CO2e,0.05633,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3102_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Diesel,km,kg CO2e,0.06128,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3103_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Petrol,km,kg CO2e,0.06183,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3104_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),CNG,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) CNG,km,kg CO2e,0.05176,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3105_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),LPG,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) LPG,km,kg CO2e,0.03279,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3106_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Unknown,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Unknown,km,kg CO2e,0.0613,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3107_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03758,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3108_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Battery Electric Vehicle,km,kg CO2e,0.01759,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3102_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Diesel,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Diesel,miles,kg CO2e,0.09863,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3103_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Petrol,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Petrol,miles,kg CO2e,0.0995,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3104_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),CNG,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) CNG,miles,kg CO2e,0.0833,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3105_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),LPG,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) LPG,miles,kg CO2e,0.05277,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3106_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Unknown,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Unknown,miles,kg CO2e,0.09865,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3107_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.06047,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_906_3108_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,WTT- delivery vehs & freight WTT- vans Average (up to 3.5 tonnes) Battery Electric Vehicle,miles,kg CO2e,0.02832,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3110_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,tonne.km,kg CO2e,0.10694,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3111_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,tonne.km,kg CO2e,0.05775,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3112_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average laden,tonne.km,kg CO2e,0.12296,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3109_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 0% Laden,km,kg CO2e,0.11027,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3110_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,km,kg CO2e,0.11985,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3111_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,km,kg CO2e,0.12944,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3112_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average laden,km,kg CO2e,0.11851,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3109_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 0% Laden,miles,kg CO2e,0.17746,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3110_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,miles,kg CO2e,0.19289,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3111_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,miles,kg CO2e,0.20832,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3112_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average laden,miles,kg CO2e,0.19073,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3114_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,tonne.km,kg CO2e,0.06373,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3115_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,tonne.km,kg CO2e,0.03585,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3116_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average laden,tonne.km,kg CO2e,0.09246,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3113_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 0% Laden,km,kg CO2e,0.13207,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3114_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,km,kg CO2e,0.15094,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3115_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,km,kg CO2e,0.16981,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3116_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average laden,km,kg CO2e,0.14453,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3113_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 0% Laden,miles,kg CO2e,0.21255,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3114_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,miles,kg CO2e,0.24292,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3115_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,miles,kg CO2e,0.27328,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3116_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average laden,miles,kg CO2e,0.23259,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3118_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) 50% Laden,tonne.km,kg CO2e,0.04878,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3119_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) 100% Laden,tonne.km,kg CO2e,0.02878,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3120_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) Average laden,tonne.km,kg CO2e,0.03736,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
